timestamp,request latency
1579637193.637,NaN
1579637223.637,NaN
1579637253.637,3.5615223050117497
1579637283.637,2.976102920678946
1579637313.637,2.7598387567620524
1579637343.637,2.7820009635044975
1579637373.637,2.8163595291284413
1579637403.637,2.9264750895292866
1579637433.637,2.7822244492444126
1579637463.637,2.7766831654768724
1579637493.637,2.2171674228849865
1579637523.637,2.553959531784058
1579637553.637,2.461768521202935
1579637583.637,2.4031854697636192
1579637613.637,2.329563388457665
1579637643.637,1.8712687095006308
1579637673.637,1.9148163428673377
1579637703.637,1.7749900590805778
1579637733.637,2.1627119183540344
1579637763.637,2.478154172897339
1579637793.637,2.5358766472857925
1579637823.637,2.584245045979818
1579637853.637,3.4330091973145804
1579637883.637,4.629865314279283
1579637913.637,4.714415146754337
1579637943.637,4.638781856607507
1579637973.637,2.188718268745824
1579638003.637,2.3573287942192773
1579638033.637,2.5737009334564207
1579638063.637,2.8131239243916104
1579638093.637,2.7126423801694597
1579638123.637,2.183698220686479
1579638153.637,3.2895511686801906
1579638183.637,3.993431944113511
1579638213.637,4.515884983924127
1579638243.637,4.355889938771725
1579638273.637,3.764162055083684
1579638303.637,3.5435616641209045
1579638333.637,2.914146750061601
1579638363.637,2.6950207608086725
1579638393.637,2.4740452949817366
1579638423.637,2.2776789665222164
1579638453.637,2.0568758760179793
1579638483.637,2.3502964471515857
1579638513.637,2.759150312060402
1579638543.637,2.6709813067787573
1579638573.637,2.5169248845842156
1579638603.637,1.9922578334808347
1579638633.637,2.515274937947591
1579638663.637,2.3797986620948426
1579638693.637,2.7775552471478777
1579638723.637,2.6780673907353325
1579638753.637,3.9297847747802734
1579638783.637,3.741388863530653
1579638813.637,3.8404750318238237
1579638843.637,3.884453635061941
1579638873.637,3.4428294976552327
1579638903.637,3.4414395138069436
1579638933.637,2.8705958938598632
1579638963.637,2.9071413537730346
1579638993.637,2.579098732575126
1579639023.637,2.710384187244234
1579639053.637,2.7923848430315656
1579639083.637,3.1725489726433387
1579639113.637,3.349555060267449
1579639143.637,3.9492854234334587
1579639173.637,3.8493696084389324
1579639203.637,4.179362189769745
1579639233.637,2.447256620113666
1579639263.637,2.4179449478785195
1579639293.637,2.2667272090911865
1579639323.637,2.141000654386437
1579639353.637,2.2635276714960733
1579639383.637,2.122651826251637
1579639413.637,2.5697862339019775
1579639443.637,2.3683155723240064
1579639473.637,2.3534518837928773
1579639503.637,2.357215994282773
1579639533.637,1.6709188864781306
1579639563.637,2.0401810758254104
1579639593.637,2.3729941593973263
1579639623.637,2.562232995033264
1579639653.637,2.4763299465179447
1579639683.637,2.353411215322989
1579639713.637,2.2310497210575986
1579639743.637,2.23061753963602
1579639773.637,2.270786543687185
1579639803.637,2.7735657882690425
1579639833.637,2.7028061976799598
1579639863.637,2.9995559215545655
1579639893.637,3.665655525525411
1579639923.637,3.6365105084010536
1579639953.637,4.28702425255495
1579639983.637,3.6102651971759223
1579640013.637,3.2833365334404836
1579640043.637,3.3013788163661952
1579640073.637,2.459744826607082
1579640103.637,2.4348936438560487
1579640133.637,2.241946256160736
1579640163.637,1.9948320256339176
1579640193.637,2.3586337151734726
1579640223.637,2.452510465275158
1579640253.637,3.2278167406717935
1579640283.637,3.1484159742082864
1579640313.637,2.966389509347769
1579640343.637,2.3351765871047974
1579640373.637,2.368662163063332
1579640403.637,2.4063548147678375
1579640433.637,2.4612716960906984
1579640463.637,2.9323541025320687
1579640493.637,2.7272154184488153
1579640523.637,2.6170825408055234
1579640553.637,2.553568342457647
1579640583.637,2.5009520053863525
1579640613.637,2.7768019239107766
1579640643.637,2.9187296004522416
1579640673.637,3.7539772510528566
1579640703.637,3.5371169111003047
1579640733.637,3.471436182657878
1579640763.637,3.5857108783721925
1579640793.637,2.4057498605627763
1579640823.637,2.4953495201311613
1579640853.637,2.42151959737142
1579640883.637,2.3861170748005742
1579640913.637,1.8968404321109547
1579640943.637,1.9170972665150958
1579640973.637,1.7846830572400776
1579641003.637,1.7535040378570557
1579641033.637,NaN
1579641063.637,NaN
