timestamp,request latency
"1577107773,637",NaN
"1577107803,637",NaN
"1577107833,637",NaN
"1577107863,637",NaN
"1577107893,637",NaN
"1577107923,637","3,3551778793335"
"1577107953,637","3,48019520441691"
"1577107983,637","3,53547185659409"
"1577108013,637","3,53547185659409"
"1577108043,637","5,05139436721802"
"1577108073,637","4,77950886885325"
"1577108103,637","4,44976642727852"
"1577108133,637","4,46638464927673"
"1577108163,637","3,47547016824995"
"1577108193,637","3,48489224910736"
"1577108223,637","4,62341636419296"
"1577108253,637","5,49646708700392"
"1577108283,637","5,53454918861389"
"1577108313,637","5,13206119537354"
"1577108343,637","5,01612032784356"
"1577108373,637","4,19272563674233"
"1577108403,637","4,11605525016785"
"1577108433,637","4,01495957374573"
"1577108463,637","3,71610794067383"
"1577108493,637","3,46169519424438"
"1577108523,637","3,43843869368235"
"1577108553,637","3,42474403381348"
"1577108583,637","3,37877029180527"
"1577108613,637","8,61564844846725"
"1577108643,637","8,10111079216003"
"1577108673,637","3,99730925559998"
"1577108703,637","3,82861031804766"
"1577108733,637","3,46747925877571"
"1577108763,637","3,47423751354218"
"1577108793,637","3,48822000026703"
"1577108823,637","3,53580556597028"
"1577108853,637","3,65917083952162"
"1577108883,637","3,68689343333244"
"1577108913,637","3,66131356358528"
"1577108943,637","3,67122806821551"
"1577108973,637","3,59129687150319"
"1577109003,637","3,6558940410614"
"1577109033,637","3,67035715920584"
"1577109063,637","4,45409345626831"
"1577109093,637","4,53083536028862"
"1577109123,637","4,65787672996521"
"1577109153,637","3,63083386421204"
"1577109183,637","3,69056051969528"
"1577109213,637","3,61054599285126"
"1577109243,637","3,5615797996521"
"1577109273,637","3,56958193778992"
"1577109303,637","3,50303683879148"
"1577109333,637","3,80831189155579"
"1577109363,637","3,81358308262295"
"1577109393,637","3,84581582886832"
"1577109423,637","4,02671661376953"
"1577109453,637","3,24489784240723"
"1577109483,637","3,37277563412984"
"1577109513,637","3,37277563412984"
"1577109543,637","3,37277563412984"
"1577109573,637","3,40970168794904"
"1577109603,637","3,38146820068359"
"1577109633,637","4,07673299312592"
"1577109663,637","4,1511754989624"
"1577109693,637","4,2786032812936"
"1577109723,637","3,48233842849731"
"1577109753,637","3,49051342010498"
"1577109783,637","3,45091301202774"
"1577109813,637","3,5011842250824"
"1577109843,637","3,5011842250824"
"1577109873,637","3,51952648162842"
"1577109903,637","3,52869760990143"
"1577109933,637","4,0978011744363"
"1577109963,637","3,91683136092292"
"1577109993,637","3,89338390827179"
"1577110023,637","3,90166571140289"
"1577110053,637","3,45161578390333"
"1577110083,637","3,43758341244289"
"1577110113,637","3,47353022439139"
"1577110143,637","3,47847737584795"
"1577110173,637","3,49102292060852"
"1577110203,637","4,72331094741821"
"1577110233,637","4,8104273378849"
"1577110263,637","4,77580386400223"
"1577110293,637","4,73432590961456"
"1577110323,637","3,9296653535631"
"1577110353,637","3,919331407547"
"1577110383,637","3,40801366170247"
"1577110413,637","3,54534153143565"
"1577110443,637","3,57075279951096"
"1577110473,637","3,57718076705933"
"1577110503,637","3,57718076705933"
"1577110533,637","3,7961745602744"
"1577110563,637","3,96016627550125"
"1577110593,637","3,96016627550125"
"1577110623,637","3,34535646438599"
"1577110653,637","3,45804532368978"
"1577110683,637","3,40938935279846"
"1577110713,637","3,40369447072347"
"1577110743,637","3,48705978393555"
"1577110773,637","3,4397036075592"
"1577110803,637","3,47570701440175"
"1577110833,637","3,51478657722473"
"1577110863,637","3,53119570016861"
"1577110893,637","3,72551798820496"
"1577110923,637","3,61822915077209"
"1577110953,637","3,71630907058716"
"1577110983,637","3,67762665748596"
"1577111013,637","3,65206260681152"
"1577111043,637","3,71292920907339"
"1577111073,637","3,51288318634033"
"1577111103,637","4,57243483407157"
"1577111133,637","4,57243483407157"
"1577111163,637","5,30773794651032"
"1577111193,637","5,22372150421143"
"1577111223,637","4,38116592168808"
"1577111253,637","4,23488652706146"
"1577111283,637","4,01699551939964"
"1577111313,637","3,55727689606803"
"1577111343,637","3,61332505941391"
"1577111373,637","3,60056147575378"
"1577111403,637","3,62574458122253"
"1577111433,637","3,63647071520487"
"1577111463,637","3,71238851547241"
"1577111493,637","3,4198055267334"
"1577111523,637","4,95479428768158"
"1577111553,637","4,69243884086609"
"1577111583,637","5,0701265335083"
"1577111613,637","5,57457939783732"
"1577111643,637","3,64301705360413"
