timestamp,requests per second
"1577107773,637",0
"1577107803,637",0
"1577107833,637",0
"1577107863,637",0
"1577107893,637",0
"1577107923,637","0,009523900227621"
"1577107953,637","0,038095238095238"
"1577107983,637","0,038095600910485"
"1577108013,637","0,038094875286902"
"1577108043,637","0,057143401365727"
"1577108073,637","0,057143401365727"
"1577108103,637","0,07619120182097"
"1577108133,637","0,066666666666667"
"1577108163,637","0,066666666666667"
"1577108193,637","0,038094875286902"
"1577108223,637","0,076190476190476"
"1577108253,637","0,085714285714286"
"1577108283,637","0,095238095238095"
"1577108313,637","0,076190476190476"
"1577108343,637","0,076190476190476"
"1577108373,637","0,08571346939553"
"1577108403,637","0,076190476190476"
"1577108433,637","0,08571346939553"
"1577108463,637","0,038094875286902"
"1577108493,637","0,057143401365727"
"1577108523,637","0,057143401365727"
"1577108553,637","0,066666666666667"
"1577108583,637","0,085715102048591"
"1577108613,637","0,057142312930353"
"1577108643,637","0,066666031752079"
"1577108673,637","0,047739785915959"
"1577108703,637","0,076190476190476"
"1577108733,637","0,076190476190476"
"1577108763,637","0,085714285714286"
"1577108793,637","0,095238095238095"
"1577108823,637","0,066666666666667"
"1577108853,637","0,076190476190476"
"1577108883,637","0,07619120182097"
"1577108913,637","0,076189750573804"
"1577108943,637","0,057142312930353"
"1577108973,637","0,066666666666667"
"1577109003,637","0,057142857142857"
"1577109033,637","0,08571346939553"
"1577109063,637","0,095237188217255"
"1577109093,637","0,076190476190476"
"1577109123,637","0,066666031752079"
"1577109153,637","0,047619501138106"
"1577109183,637","0,028571428571429"
"1577109213,637","0,028571700682864"
"1577109243,637","0,038094875286902"
"1577109273,637","0,047619047619048"
"1577109303,637","0,061455"
"1577109333,637","0,08571346939553"
"1577109363,637","0,076190476190476"
"1577109393,637","0,066666031752079"
"1577109423,637","0,028571428571429"
"1577109453,637","0,009523718821726"
"1577109483,637","0,028571428571429"
"1577109513,637","0,028571156465177"
"1577109543,637","0,038094875286902"
"1577109573,637","0,057143401365727"
"1577109603,637","0,047619047619048"
"1577109633,637","0,076190476190476"
"1577109663,637","0,076190476190476"
"1577109693,637","0,07619120182097"
"1577109723,637","0,066666666666667"
"1577109753,637","0,047619047619048"
"1577109783,637","0,028571700682864"
"1577109813,637","0,009523900227621"
"1577109843,637","0,009523900227621"
"1577109873,637","0,028571700682864"
"1577109903,637","0,028571428571429"
"1577109933,637","0,066666666666667"
"1577109963,637","0,085714285714286"
"1577109993,637","0,095238095238095"
"1577110023,637","0,095237188217255"
"1577110053,637","0,076190476190476"
"1577110083,637","0,076189750573804"
"1577110113,637","0,066666666666667"
"1577110143,637","0,066666666666667"
"1577110173,637","0,047619047619048"
"1577110203,637","0,057142312930353"
"1577110233,637","0,085714285714286"
"1577110263,637","0,095239002276212"
"1577110293,637","0,07619120182097"
"1577110323,637","0,076190476190476"
"1577110353,637","0,049481896188808"
"1577110383,637","0,038095600910485"
"1577110413,637","0,047619047619048"
"1577110443,637","0,047619047619048"
"1577110473,637","0,061454409765818"
"1577110503,637","0,047619047619048"
"1577110533,637","0,085714285714286"
"1577110563,637","0,061254750063334"
"1577110593,637","0,068756666666667"
"1577110623,637","0,066667301593349"
"1577110653,637","0,043051111111111"
"1577110683,637","0,048954402830185"
"1577110713,637","0,057142857142857"
"1577110743,637","0,038094875286902"
"1577110773,637","0,057142857142857"
"1577110803,637","0,057142857142857"
"1577110833,637","0,047619047619048"
"1577110863,637","0,038095600910485"
"1577110893,637","0,019047437643451"
"1577110923,637","0,019047800455243"
"1577110953,637","0,038095238095238"
"1577110983,637","0,047619047619048"
"1577111013,637","0,047619047619048"
"1577111043,637","0,057143401365727"
"1577111073,637","0,047619047619048"
"1577111103,637","0,066666031752079"
"1577111133,637","0,066666031752079"
"1577111163,637","0,047619047619048"
"1577111193,637","0,047618594108628"
"1577111223,637","0,07619120182097"
"1577111253,637","0,095238095238095"
"1577111283,637","0,066666031752079"
"1577111313,637","0,066666666666667"
"1577111343,637","0,047619047619048"
"1577111373,637","0,047619047619048"
"1577111403,637","0,019047619047619"
"1577111433,637","0,028571428571429"
"1577111463,637","0,00952380952381"
"1577111493,637","0,019047437643451"
"1577111523,637","0,038094875286902"
"1577111553,637","0,047619501138106"
"1577111583,637","0,059378333333333"
"1577111613,637","0,053389583333333"
"1577111643,637","0,0390675"
