timestamp,request latency
1579642803.637,NaN
1579642833.637,NaN
1579642863.637,3.9876120686531062
1579642893.637,5.112560879799628
1579642923.637,5.497773809432983
1579642953.637,5.417188697847828
1579642983.637,6.671530895966751
1579643013.637,6.6647807821150735
1579643043.637,6.466727178604876
1579643073.637,5.172757414520762
1579643103.637,4.474438628842753
1579643133.637,5.706206321716309
1579643163.637,5.73808261271446
1579643193.637,9.774468525250754
1579643223.637,13.127144080489431
1579643253.637,13.44642837608562
1579643283.637,10.835679550170898
1579643313.637,7.704757517331269
1579643343.637,4.486793037723093
1579643373.637,3.838766172014434
1579643403.637,3.5143853380129886
1579643433.637,5.588199425626684
1579643463.637,5.903570120794731
1579643493.637,6.282474171031605
1579643523.637,4.92906431828515
1579643553.637,4.715933201529763
1579643583.637,4.390820984329497
1579643613.637,4.701731999715168
1579643643.637,5.690286640136962
1579643673.637,5.5990819303612955
1579643703.637,5.6964174367613705
1579643733.637,4.5787586179272886
1579643763.637,4.489301475194784
1579643793.637,3.5217139673233033
1579643823.637,4.640146751029818
1579643853.637,4.979403579444216
1579643883.637,4.8509873214520915
1579643913.637,5.0396984913310074
1579643943.637,4.41660550609231
1579643973.637,4.525503533227103
1579644003.637,4.02156328750869
1579644033.637,3.234843314862719
1579644063.637,3.715249455892123
1579644093.637,3.886812183592055
1579644123.637,4.137531072443182
1579644153.637,3.8723849455515538
1579644183.637,3.9713484071335703
1579644213.637,4.440142405660529
1579644243.637,4.564465399446159
1579644273.637,6.907633415857951
1579644303.637,7.4844078587704015
1579644333.637,7.110917616698702
1579644363.637,5.24975546056574
1579644393.637,4.549136412554774
1579644423.637,3.823440677714798
1579644453.637,3.8168628080835885
1579644483.637,3.809343233975497
1579644513.637,3.3738818752522377
1579644543.637,3.0186851126082397
1579644573.637,2.7529103398323063
1579644603.637,3.3218191329469073
1579644633.637,5.260349750518799
1579644663.637,12.39963678077415
1579644693.637,15.154762271734386
1579644723.637,14.359131774481606
1579644753.637,12.105067181943069
1579644783.637,6.590289189897733
1579644813.637,4.997874987327447
1579644843.637,5.982941604051435
1579644873.637,7.322860296815634
1579644903.637,8.551619836839581
1579644933.637,9.119194680994207
1579644963.637,9.041196475028991
1579644993.637,9.828731725955832
1579645023.637,12.200333917140963
1579645053.637,13.764336077372233
1579645083.637,11.524941275780824
1579645113.637,10.019743885813059
1579645143.637,9.291352738195393
1579645173.637,5.544450533801111
1579645203.637,5.110383300945677
1579645233.637,4.801563235579944
1579645263.637,6.875483691692352
1579645293.637,8.227721179685284
1579645323.637,9.265866056565315
1579645353.637,7.014200638210963
1579645383.637,9.310173595868624
1579645413.637,8.908346609635785
1579645443.637,8.790123657746747
1579645473.637,7.985145195670748
1579645503.637,4.6518717437494
1579645533.637,5.423461437225341
1579645563.637,9.182114161943133
1579645593.637,10.547039404992134
1579645623.637,10.06433237882761
1579645653.637,7.216421952614418
1579645683.637,6.587881407430096
1579645713.637,7.271055694782372
1579645743.637,7.352215839970498
1579645773.637,7.386642872276953
1579645803.637,4.732782901417124
1579645833.637,3.9951181014378863
1579645863.637,4.0846107006073
1579645893.637,3.982446036168507
1579645923.637,5.230029923575264
1579645953.637,6.349004313097161
1579645983.637,6.227089643478393
1579646013.637,5.907525566388976
1579646043.637,2.581746525880767
1579646073.637,3.3898479279051434
1579646103.637,5.089557426947134
1579646133.637,5.4184727239608765
1579646163.637,5.203082656860351
1579646193.637,4.813146905696138
1579646223.637,4.344709844589234
1579646253.637,4.740169346332551
1579646283.637,5.490901958025419
1579646313.637,7.251818492764332
1579646343.637,10.551331448176551
1579646373.637,15.174509329582326
1579646403.637,18.791518235610702
1579646433.637,21.13794465661049
1579646463.637,19.066079245673286
1579646493.637,11.502758511181534
1579646523.637,7.519795005365088
1579646553.637,8.142923976440388
1579646583.637,5.503064485306435
1579646613.637,5.886195001931026
1579646643.637,7.33096072253059
1579646673.637,NaN
1579646703.637,NaN
