timestamp,request latency
1580491083.637,NaN
1580491113.637,NaN
1580491143.637,2.498109817504883
1580491173.637,3.3265443146228795
1580491203.637,3.216440349817276
1580491233.637,3.5062802271409463
1580491263.637,3.3962389772588555
1580491293.637,3.163779342875761
1580491323.637,3.2222299392406755
1580491353.637,5.334597697624793
1580491383.637,4.681320176405066
1580491413.637,4.566638549168903
1580491443.637,4.159168055183009
1580491473.637,3.372067864735921
1580491503.637,3.4484822933490458
1580491533.637,2.643330971399943
1580491563.637,2.5799004872639975
1580491593.637,3.161547708511353
1580491623.637,3.2186574776967367
1580491653.637,3.186918258666992
1580491683.637,3.9439290573722436
1580491713.637,4.893918430805206
1580491743.637,4.64160274422687
1580491773.637,4.5101853758096695
1580491803.637,3.0634069442749023
1580491833.637,3.3541107177734375
1580491863.637,3.8732033142676725
1580491893.637,3.574348982642679
1580491923.637,3.2885435521602626
1580491953.637,3.0399048487345377
1580491983.637,3.1192633310953775
1580492013.637,3.2312152134744743
1580492043.637,3.0025147550246296
1580492073.637,2.9610951185226435
1580492103.637,2.81358315050602
1580492133.637,2.730533310345241
1580492163.637,2.9305257456643243
1580492193.637,3.2967585987514925
1580492223.637,3.4348759902151005
1580492253.637,3.2007443282915196
1580492283.637,3.1322903633117676
1580492313.637,2.685588962891523
1580492343.637,4.7874659697214765
1580492373.637,5.384548796547785
1580492403.637,5.262521266937257
1580492433.637,5.392234999200572
1580492463.637,6.81525393632742
1580492493.637,6.839706431264464
1580492523.637,7.149268339077631
1580492553.637,4.0140499566730705
1580492583.637,3.591972552813016
1580492613.637,3.781242353575571
1580492643.637,3.2723363746296275
1580492673.637,3.093899812017168
1580492703.637,3.7510195821523666
1580492733.637,3.99531208674113
1580492763.637,3.8505333591909974
1580492793.637,3.3723792296189528
1580492823.637,3.2314205467700963
1580492853.637,3.12883892426124
1580492883.637,2.910967667897543
1580492913.637,2.907713413238526
1580492943.637,2.9437597036361693
1580492973.637,4.568408301002101
1580493003.637,6.843792748451233
1580493033.637,7.410081881063955
1580493063.637,6.939310884475708
1580493093.637,4.1631011867523195
1580493123.637,3.2696041965484617
1580493153.637,3.17167650098386
1580493183.637,3.003862016341266
1580493213.637,2.542114771329439
1580493243.637,2.67650185028712
1580493273.637,3.638110256195068
1580493303.637,3.9795115872433304
1580493333.637,4.109103629463598
1580493363.637,3.5649059822684843
1580493393.637,3.5515337109565737
1580493423.637,4.338302722344031
1580493453.637,4.13867501112131
1580493483.637,4.734800934791564
1580493513.637,4.088214772088187
1580493543.637,3.8761793375015263
1580493573.637,3.490020826458931
1580493603.637,2.739829810460409
1580493633.637,3.2501610580243567
1580493663.637,3.2207683801651004
1580493693.637,3.0748230616251626
1580493723.637,2.5469369411468503
1580493753.637,2.5607245151813216
1580493783.637,2.493630985418955
1580493813.637,3.332662068880521
1580493843.637,3.193375289440155
1580493873.637,4.139831304550171
1580493903.637,3.9453527530034385
1580493933.637,4.028228479273179
1580493963.637,2.7893558025360106
1580493993.637,2.788609504699707
1580494023.637,2.7688248374245386
1580494053.637,2.848746538162232
1580494083.637,2.8279342001134697
1580494113.637,3.376452128092448
1580494143.637,4.566575618017287
1580494173.637,4.378023665884267
1580494203.637,4.6019072986784435
1580494233.637,2.850124733788626
1580494263.637,2.8230293347285342
1580494293.637,3.030671394788302
1580494323.637,2.622777278606708
1580494353.637,2.735393762588501
1580494383.637,2.887734738263217
1580494413.637,3.587665781378746
1580494443.637,5.713480913639069
1580494473.637,5.339804918869682
1580494503.637,5.63697414171128
1580494533.637,4.490692397822505
1580494563.637,4.627194252881137
1580494593.637,5.020097670347793
1580494623.637,4.5359748952529015
1580494653.637,6.007130357954239
1580494683.637,6.019899023903742
1580494713.637,5.15906982951694
1580494743.637,5.778676259517671
1580494773.637,4.06717921705807
1580494803.637,3.8540422366215634
1580494833.637,2.952300190925598
1580494863.637,2.946956981312145
1580494893.637,2.863397002220154
1580494923.637,2.820030470689138
